Record #:  2
Notes :


19/03/201910:41:26Record #:  2
Notes :


19/03/201910:41:26
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
23.532809E-3	-6.112529E-3	-11.526145E-3	400.000871E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.520218E-3	-6.125900E-3	-11.624797E-3	400.000850E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.505862E-3	-6.125958E-3	-11.663620E-3	400.000730E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.495169E-3	-6.113742E-3	-11.628044E-3	400.000554E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.491639E-3	-6.094351E-3	-11.531881E-3	400.000362E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.495252E-3	-6.074500E-3	-11.410898E-3	400.000181E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.503446E-3	-6.060910E-3	-11.309254E-3	400.000029E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.513083E-3	-6.059026E-3	-11.265080E-3	399.999915E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.521186E-3	-6.070619E-3	-11.296756E-3	399.999841E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.524631E-3	-6.091537E-3	-11.393257E-3	399.999803E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.521038E-3	-6.112889E-3	-11.517098E-3	399.999795E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510449E-3	-6.125183E-3	-11.620384E-3	399.999808E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.495706E-3	-6.122333E-3	-11.664137E-3	399.999834E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.481544E-3	-6.104230E-3	-11.632726E-3	399.999866E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.472688E-3	-6.076781E-3	-11.538999E-3	399.999898E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.471183E-3	-6.048666E-3	-11.418337E-3	399.999927E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.474949E-3	-6.027114E-3	-11.315411E-3	399.999950E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.479907E-3	-6.016409E-3	-11.268934E-3	399.999966E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.483305E-3	-6.018144E-3	-11.297142E-3	399.999975E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.484414E-3	-6.030381E-3	-11.389077E-3	399.999979E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.483974E-3	-6.047732E-3	-11.508366E-3	399.999978E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.483939E-3	-6.063603E-3	-11.608582E-3	399.999975E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.486694E-3	-6.072706E-3	-11.651858E-3	399.999970E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.493799E-3	-6.072794E-3	-11.622983E-3	399.999964E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.505169E-3	-6.065338E-3	-11.534462E-3	399.999959E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.519041E-3	-6.054801E-3	-11.420986E-3	399.999955E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.532540E-3	-6.046875E-3	-11.326314E-3	399.999951E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.542825E-3	-6.046528E-3	-11.288064E-3	399.999949E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.547903E-3	-6.055763E-3	-11.323504E-3	399.999948E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.546753E-3	-6.071926E-3	-11.420925E-3	399.999948E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.539630E-3	-6.088533E-3	-11.543281E-3	399.999948E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.528208E-3	-6.097999E-3	-11.643247E-3	399.999949E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.515375E-3	-6.094989E-3	-11.682271E-3	399.999950E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.505327E-3	-6.079773E-3	-11.646289E-3	399.999951E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.502544E-3	-6.058855E-3	-11.550641E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.508986E-3	-6.041398E-3	-11.432060E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.521888E-3	-6.034223E-3	-11.334136E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.534533E-3	-6.038889E-3	-11.292937E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.539825E-3	-6.051953E-3	-11.324702E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.533458E-3	-6.066532E-3	-11.418087E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.515538E-3	-6.074858E-3	-11.536876E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.491470E-3	-6.072320E-3	-11.634398E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.469387E-3	-6.058871E-3	-11.672378E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.455711E-3	-6.037615E-3	-11.636043E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.454487E-3	-6.015318E-3	-11.539890E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.467660E-3	-6.001890E-3	-11.421417E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.492593E-3	-6.005226E-3	-11.326225E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.521737E-3	-6.027031E-3	-11.291329E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.546324E-3	-6.062898E-3	-11.331256E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.559700E-3	-6.103810E-3	-11.431253E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.559073E-3	-6.138764E-3	-11.552523E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.545902E-3	-6.158247E-3	-11.647882E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.524671E-3	-6.156903E-3	-11.680201E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.501408E-3	-6.135455E-3	-11.636810E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.482240E-3	-6.101081E-3	-11.534068E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.471361E-3	-6.064772E-3	-11.409867E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.469482E-3	-6.037174E-3	-11.309203E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.474333E-3	-6.025503E-3	-11.269056E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.482407E-3	-6.031757E-3	-11.305014E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.490346E-3	-6.052022E-3	-11.403640E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.495816E-3	-6.077825E-3	-11.526677E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497987E-3	-6.099232E-3	-11.626671E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497550E-3	-6.108413E-3	-11.665918E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.496456E-3	-6.102713E-3	-11.630698E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497055E-3	-6.085632E-3	-11.535897E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.500549E-3	-6.064695E-3	-11.418346E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.505981E-3	-6.047861E-3	-11.322763E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510889E-3	-6.040718E-3	-11.286336E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.512891E-3	-6.044865E-3	-11.324919E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510550E-3	-6.057120E-3	-11.425147E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.503373E-3	-6.070190E-3	-11.548713E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.492289E-3	-6.075734E-3	-11.648142E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.480619E-3	-6.068949E-3	-11.686118E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.473199E-3	-6.051001E-3	-11.649579E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.473419E-3	-6.027527E-3	-11.553535E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.481630E-3	-6.006003E-3	-11.434787E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.495753E-3	-5.993736E-3	-11.338675E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.512434E-3	-5.995738E-3	-11.303084E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.528381E-3	-6.012968E-3	-11.343750E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.541499E-3	-6.041877E-3	-11.446368E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.550702E-3	-6.074885E-3	-11.571525E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.554965E-3	-6.101768E-3	-11.670854E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.554047E-3	-6.113574E-3	-11.706288E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.550152E-3	-6.107663E-3	-11.664839E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.547073E-3	-6.088922E-3	-11.563070E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.547314E-3	-6.066382E-3	-11.439378E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.550279E-3	-6.048708E-3	-11.338920E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.552491E-3	-6.040764E-3	-11.298015E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.549132E-3	-6.041691E-3	-11.331347E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.536705E-3	-6.045792E-3	-11.425267E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.516932E-3	-6.047557E-3	-11.542395E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497315E-3	-6.045662E-3	-11.636801E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.485036E-3	-6.040410E-3	-11.671711E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.481963E-3	-6.030957E-3	-11.633125E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.486319E-3	-6.017767E-3	-11.535097E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.495633E-3	-6.004848E-3	-11.413864E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.507358E-3	-5.998252E-3	-11.314101E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.518881E-3	-6.003085E-3	-11.273289E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.527815E-3	-6.020778E-3	-11.307288E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.532357E-3	-6.047703E-3	-11.402338E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.531896E-3	-6.076354E-3	-11.519969E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.527265E-3	-6.098181E-3	-11.612889E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.520273E-3	-6.106598E-3	-11.643753E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.513330E-3	-6.099790E-3	-11.599747E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.508751E-3	-6.081639E-3	-11.496988E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.507535E-3	-6.059766E-3	-11.373100E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.508949E-3	-6.042553E-3	-11.273087E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.511369E-3	-6.036677E-3	-11.233789E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.512728E-3	-6.044343E-3	-11.269664E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510172E-3	-6.060975E-3	-11.365479E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.501259E-3	-6.076915E-3	-11.482262E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.486669E-3	-6.082983E-3	-11.573766E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.470635E-3	-6.074887E-3	-11.604398E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.458269E-3	-6.053936E-3	-11.562170E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.452902E-3	-6.025777E-3	-11.462613E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.454813E-3	-5.998102E-3	-11.342106E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.461721E-3	-5.978352E-3	-11.244323E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.471076E-3	-5.972660E-3	-11.205028E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.481135E-3	-5.983889E-3	-11.238362E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.490287E-3	-6.009253E-3	-11.329698E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497154E-3	-6.041002E-3	-11.440690E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.501063E-3	-6.069434E-3	-11.524942E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.502561E-3	-6.086774E-3	-11.546781E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.503571E-3	-6.090526E-3	-11.495271E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.505814E-3	-6.083573E-3	-11.387766E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.509636E-3	-6.072313E-3	-11.262633E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.514774E-3	-6.065058E-3	-11.165611E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.520393E-3	-6.068878E-3	-11.133747E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.524059E-3	-6.085230E-3	-11.180452E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.522359E-3	-6.108610E-3	-11.288601E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.513145E-3	-6.129448E-3	-11.417027E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497076E-3	-6.138498E-3	-11.517277E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.477601E-3	-6.130573E-3	-11.552718E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.459873E-3	-6.106820E-3	-11.512646E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.448566E-3	-6.074122E-3	-11.415513E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.445324E-3	-6.041582E-3	-11.300523E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.448407E-3	-6.017309E-3	-11.213449E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.454644E-3	-6.006871E-3	-11.191470E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.460945E-3	-6.011633E-3	-11.248797E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.464682E-3	-6.027454E-3	-11.368738E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.464435E-3	-6.046143E-3	-11.509304E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.461142E-3	-6.059412E-3	-11.620743E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.457905E-3	-6.062388E-3	-11.665360E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.458018E-3	-6.054847E-3	-11.631369E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.463307E-3	-6.040873E-3	-11.536472E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.473686E-3	-6.027407E-3	-11.420025E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.487232E-3	-6.021687E-3	-11.328151E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.500734E-3	-6.028439E-3	-11.297780E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510707E-3	-6.047717E-3	-11.342635E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.514605E-3	-6.074533E-3	-11.446427E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.511851E-3	-6.100768E-3	-11.569050E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.503951E-3	-6.118121E-3	-11.663348E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.493632E-3	-6.120798E-3	-11.693967E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.484035E-3	-6.107882E-3	-11.650773E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.477811E-3	-6.083932E-3	-11.551999E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.475102E-3	-6.055988E-3	-11.436139E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.473070E-3	-6.030236E-3	-11.347231E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.469568E-3	-6.012397E-3	-11.319880E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.465691E-3	-6.007629E-3	-11.366715E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.462917E-3	-6.016290E-3	-11.471481E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.460938E-3	-6.032160E-3	-11.594052E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.459447E-3	-6.046536E-3	-11.687207E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.459178E-3	-6.052651E-3	-11.715617E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.461253E-3	-6.048081E-3	-11.668868E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.466730E-3	-6.035726E-3	-11.565014E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.475791E-3	-6.022266E-3	-11.443097E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.486786E-3	-6.014741E-3	-11.348351E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.496808E-3	-6.017822E-3	-11.316545E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.503271E-3	-6.032311E-3	-11.360684E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.504737E-3	-6.054477E-3	-11.464309E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.501215E-3	-6.077182E-3	-11.587323E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.494399E-3	-6.092780E-3	-11.682596E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.487127E-3	-6.096052E-3	-11.714438E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.482301E-3	-6.086211E-3	-11.671841E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.481930E-3	-6.067321E-3	-11.572088E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.486402E-3	-6.046656E-3	-11.453376E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.494508E-3	-6.032182E-3	-11.360747E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.503877E-3	-6.029707E-3	-11.330242E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.511454E-3	-6.040152E-3	-11.374740E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.514617E-3	-6.058940E-3	-11.477494E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.512105E-3	-6.077708E-3	-11.598368E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.503888E-3	-6.086910E-3	-11.690140E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.491683E-3	-6.079874E-3	-11.717206E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.480392E-3	-6.057669E-3	-11.669607E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.475940E-3	-6.028750E-3	-11.566205E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.479982E-3	-6.002516E-3	-11.445765E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.489154E-3	-5.985345E-3	-11.352451E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.499175E-3	-5.981224E-3	-11.321337E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.507362E-3	-5.991471E-3	-11.365187E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.512432E-3	-6.013117E-3	-11.467426E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
