Record #:  5
Notes :


19/03/201910:43:04Record #:  5
Notes :


19/03/201910:43:04
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
23.545228E-3	-3.210503E-3	-11.533193E-3	400.000363E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.568452E-3	-3.227167E-3	-11.371884E-3	400.000182E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.585883E-3	-3.247731E-3	-11.230411E-3	400.000030E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.592251E-3	-3.271500E-3	-11.141622E-3	399.999915E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.584438E-3	-3.294353E-3	-11.115828E-3	399.999841E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.562164E-3	-3.309220E-3	-11.137482E-3	399.999803E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.528537E-3	-3.308772E-3	-11.172993E-3	399.999795E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.489121E-3	-3.288027E-3	-11.186485E-3	399.999808E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.449385E-3	-3.245291E-3	-11.155817E-3	399.999834E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.413288E-3	-3.183035E-3	-11.083008E-3	399.999866E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.384117E-3	-3.109215E-3	-10.994903E-3	399.999898E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.364907E-3	-3.036304E-3	-10.933412E-3	399.999927E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.357617E-3	-2.977621E-3	-10.940244E-3	399.999950E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.362397E-3	-2.942987E-3	-11.040735E-3	399.999966E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.377122E-3	-2.935061E-3	-11.230593E-3	399.999975E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.398008E-3	-2.948642E-3	-11.473219E-3	399.999979E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.421604E-3	-2.973942E-3	-11.712033E-3	399.999978E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.446214E-3	-3.001157E-3	-11.891274E-3	399.999975E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.471915E-3	-3.024137E-3	-11.975299E-3	399.999970E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.499396E-3	-3.041886E-3	-11.960130E-3	399.999964E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.528127E-3	-3.057286E-3	-11.873298E-3	399.999959E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.555548E-3	-3.074720E-3	-11.762322E-3	399.999955E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.578065E-3	-3.098208E-3	-11.677796E-3	399.999951E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.592533E-3	-3.129670E-3	-11.655927E-3	399.999949E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.597240E-3	-3.167382E-3	-11.704434E-3	399.999948E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.592382E-3	-3.205965E-3	-11.799012E-3	399.999948E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.579684E-3	-3.237798E-3	-11.893962E-3	399.999948E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.561414E-3	-3.255187E-3	-11.941654E-3	399.999949E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.539715E-3	-3.253003E-3	-11.911812E-3	399.999950E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.516697E-3	-3.231160E-3	-11.803508E-3	399.999951E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.495159E-3	-3.196057E-3	-11.645553E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.478554E-3	-3.159348E-3	-11.485685E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.469400E-3	-3.133554E-3	-11.373927E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.467472E-3	-3.126508E-3	-11.344632E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.469788E-3	-3.138024E-3	-11.401790E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.472819E-3	-3.161036E-3	-11.516163E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.474131E-3	-3.184880E-3	-11.637503E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.471881E-3	-3.198045E-3	-11.714583E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.465173E-3	-3.192131E-3	-11.714497E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.456219E-3	-3.166971E-3	-11.635237E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.450159E-3	-3.131610E-3	-11.505885E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.451270E-3	-3.099214E-3	-11.374230E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.460370E-3	-3.081215E-3	-11.288989E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.475603E-3	-3.084138E-3	-11.282721E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.493530E-3	-3.107583E-3	-11.358736E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.509413E-3	-3.143451E-3	-11.488044E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.518676E-3	-3.178779E-3	-11.620464E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.519443E-3	-3.201561E-3	-11.705027E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.513490E-3	-3.205719E-3	-11.710089E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.504603E-3	-3.192455E-3	-11.634946E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.496162E-3	-3.168493E-3	-11.508748E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.490161E-3	-3.143492E-3	-11.378944E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.487305E-3	-3.127204E-3	-11.294858E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.486869E-3	-3.125762E-3	-11.289977E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.487064E-3	-3.139153E-3	-11.367499E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.486412E-3	-3.161872E-3	-11.497436E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.484734E-3	-3.185682E-3	-11.628933E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.482708E-3	-3.202386E-3	-11.711163E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.481000E-3	-3.206372E-3	-11.712902E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.480459E-3	-3.197224E-3	-11.633891E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.482119E-3	-3.180264E-3	-11.503977E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.485930E-3	-3.163639E-3	-11.370916E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.490293E-3	-3.154730E-3	-11.283321E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.493221E-3	-3.157828E-3	-11.273786E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.493261E-3	-3.172513E-3	-11.345511E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.489717E-3	-3.193408E-3	-11.469487E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.482980E-3	-3.212307E-3	-11.596170E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.474619E-3	-3.221516E-3	-11.675742E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.466733E-3	-3.216745E-3	-11.677452E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.461432E-3	-3.199043E-3	-11.600993E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.460584E-3	-3.174916E-3	-11.475781E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.464564E-3	-3.153353E-3	-11.348943E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.471482E-3	-3.141940E-3	-11.268109E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.478782E-3	-3.144932E-3	-11.264639E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.484532E-3	-3.161923E-3	-11.340702E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.486971E-3	-3.186747E-3	-11.466495E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.484769E-3	-3.209329E-3	-11.592075E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.478549E-3	-3.220538E-3	-11.668113E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.471474E-3	-3.216690E-3	-11.665294E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.467283E-3	-3.200341E-3	-11.584788E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.467362E-3	-3.177553E-3	-11.456260E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.470220E-3	-3.155263E-3	-11.326184E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.473739E-3	-3.140401E-3	-11.242320E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.476687E-3	-3.138154E-3	-11.236938E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.478189E-3	-3.148942E-3	-11.312664E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.477728E-3	-3.167894E-3	-11.439575E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.476404E-3	-3.187952E-3	-11.567353E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.477165E-3	-3.203477E-3	-11.646102E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.482195E-3	-3.210983E-3	-11.645995E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.490753E-3	-3.208882E-3	-11.568113E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.501159E-3	-3.199610E-3	-11.442624E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.512892E-3	-3.190498E-3	-11.316638E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.525506E-3	-3.190099E-3	-11.238020E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.537398E-3	-3.203454E-3	-11.238402E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.546189E-3	-3.229570E-3	-11.319057E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.549757E-3	-3.261790E-3	-11.448683E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.547329E-3	-3.290676E-3	-11.576780E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.539890E-3	-3.307740E-3	-11.654622E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.529664E-3	-3.308522E-3	-11.653628E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.519293E-3	-3.294258E-3	-11.575355E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510956E-3	-3.271352E-3	-11.450147E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.505386E-3	-3.248677E-3	-11.325357E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.501957E-3	-3.234598E-3	-11.248517E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.499667E-3	-3.234472E-3	-11.249993E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497471E-3	-3.248394E-3	-11.329977E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.494452E-3	-3.270922E-3	-11.457305E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.490500E-3	-3.293639E-3	-11.582213E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.486821E-3	-3.308962E-3	-11.656516E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.485371E-3	-3.313074E-3	-11.652336E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.487403E-3	-3.306746E-3	-11.572119E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.492433E-3	-3.294379E-3	-11.446389E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.498372E-3	-3.282168E-3	-11.321839E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.502868E-3	-3.276395E-3	-11.245663E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.504538E-3	-3.281448E-3	-11.248892E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.502773E-3	-3.297235E-3	-11.332326E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497671E-3	-3.318799E-3	-11.464197E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.490635E-3	-3.338933E-3	-11.593390E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.484040E-3	-3.351185E-3	-11.670629E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.480042E-3	-3.351994E-3	-11.667645E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.479331E-3	-3.341563E-3	-11.587133E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.480600E-3	-3.323323E-3	-11.459995E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.481653E-3	-3.303133E-3	-11.333127E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.481132E-3	-3.288124E-3	-11.253596E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.479380E-3	-3.284504E-3	-11.251998E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.478169E-3	-3.295098E-3	-11.329265E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.479046E-3	-3.317332E-3	-11.454683E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.481802E-3	-3.343233E-3	-11.578161E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.485141E-3	-3.362951E-3	-11.650735E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.488487E-3	-3.369973E-3	-11.643928E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.492452E-3	-3.364093E-3	-11.560468E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497352E-3	-3.350191E-3	-11.431964E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.502207E-3	-3.335361E-3	-11.306131E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.505796E-3	-3.326966E-3	-11.230399E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.507268E-3	-3.329980E-3	-11.234736E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.505552E-3	-3.343771E-3	-11.317895E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.499447E-3	-3.361684E-3	-11.446414E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.488388E-3	-3.373787E-3	-11.568801E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.473000E-3	-3.370982E-3	-11.636546E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.456302E-3	-3.350000E-3	-11.622795E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.444384E-3	-3.316838E-3	-11.532326E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.442648E-3	-3.283291E-3	-11.398483E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.450880E-3	-3.259429E-3	-11.269652E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.464180E-3	-3.250454E-3	-11.192416E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.476988E-3	-3.256943E-3	-11.195191E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.485252E-3	-3.274763E-3	-11.276289E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.487149E-3	-3.295983E-3	-11.403273E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.482645E-3	-3.310835E-3	-11.525613E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.472770E-3	-3.310500E-3	-11.594965E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.460056E-3	-3.291102E-3	-11.584453E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.448349E-3	-3.255948E-3	-11.498747E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.440668E-3	-3.213474E-3	-11.370704E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.437823E-3	-3.173726E-3	-11.248312E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.439348E-3	-3.146036E-3	-11.178408E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.444164E-3	-3.136195E-3	-11.189799E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.450256E-3	-3.143522E-3	-11.280157E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.455345E-3	-3.161143E-3	-11.415352E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.457984E-3	-3.179058E-3	-11.543606E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.457865E-3	-3.187758E-3	-11.616655E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.455936E-3	-3.181858E-3	-11.608434E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.453996E-3	-3.162142E-3	-11.524349E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.453263E-3	-3.134344E-3	-11.397765E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.453524E-3	-3.106369E-3	-11.277031E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.454294E-3	-3.086386E-3	-11.208906E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.455995E-3	-3.080744E-3	-11.221601E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.459143E-3	-3.090852E-3	-11.312426E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.463477E-3	-3.112000E-3	-11.447717E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.468247E-3	-3.135403E-3	-11.576501E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.472769E-3	-3.151786E-3	-11.650792E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.477067E-3	-3.155401E-3	-11.644103E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.482034E-3	-3.146586E-3	-11.561420E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.488480E-3	-3.131004E-3	-11.436233E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.495937E-3	-3.116539E-3	-11.316899E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.502473E-3	-3.109888E-3	-11.249301E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.505664E-3	-3.114030E-3	-11.260462E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.503918E-3	-3.127190E-3	-11.347200E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497312E-3	-3.143715E-3	-11.475922E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.487593E-3	-3.156378E-3	-11.595796E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.477392E-3	-3.159032E-3	-11.659733E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.468851E-3	-3.148543E-3	-11.643285E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.462493E-3	-3.125508E-3	-11.553188E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.458000E-3	-3.094790E-3	-11.423370E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.456037E-3	-3.065499E-3	-11.302127E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.458173E-3	-3.048135E-3	-11.235600E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.465318E-3	-3.049811E-3	-11.250908E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.476303E-3	-3.070312E-3	-11.344007E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.488199E-3	-3.101926E-3	-11.479970E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
