Record #:  3
Notes :


19/03/201910:42:19Record #:  3
Notes :


19/03/201910:42:19
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
23.508971E-3	-4.051003E-3	-11.318977E-3	399.999834E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.515602E-3	-4.064861E-3	-11.381210E-3	399.999866E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.520594E-3	-4.089398E-3	-11.500569E-3	399.999898E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.522087E-3	-4.114956E-3	-11.629756E-3	399.999927E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.519458E-3	-4.131381E-3	-11.718006E-3	399.999950E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.514051E-3	-4.132445E-3	-11.731178E-3	399.999966E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.508657E-3	-4.118333E-3	-11.664526E-3	399.999975E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.506090E-3	-4.095178E-3	-11.543240E-3	399.999979E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.507882E-3	-4.072372E-3	-11.411913E-3	399.999978E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.513995E-3	-4.059388E-3	-11.318885E-3	399.999975E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.523068E-3	-4.062618E-3	-11.299516E-3	399.999970E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.532435E-3	-4.082317E-3	-11.361487E-3	399.999964E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.538535E-3	-4.111653E-3	-11.479698E-3	399.999959E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.538596E-3	-4.139571E-3	-11.606344E-3	399.999955E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.532483E-3	-4.155873E-3	-11.691034E-3	399.999951E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.522938E-3	-4.155384E-3	-11.700563E-3	399.999949E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.513964E-3	-4.139400E-3	-11.630701E-3	399.999948E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.508722E-3	-4.114447E-3	-11.506710E-3	399.999948E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.508642E-3	-4.089841E-3	-11.373497E-3	399.999948E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.513501E-3	-4.074779E-3	-11.279484E-3	399.999949E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.521248E-3	-4.074676E-3	-11.258932E-3	399.999950E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.528616E-3	-4.088787E-3	-11.318117E-3	399.999951E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.533353E-3	-4.111405E-3	-11.431830E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.535268E-3	-4.134458E-3	-11.553318E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.535118E-3	-4.149496E-3	-11.633026E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.533989E-3	-4.150542E-3	-11.637899E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.533532E-3	-4.137114E-3	-11.564216E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.535400E-3	-4.114537E-3	-11.438523E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.540187E-3	-4.091506E-3	-11.306398E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.547316E-3	-4.077091E-3	-11.215660E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.555553E-3	-4.077814E-3	-11.200057E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.562933E-3	-4.094554E-3	-11.266003E-3	399.999953E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.566736E-3	-4.121268E-3	-11.388044E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.564733E-3	-4.147479E-3	-11.518443E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.556989E-3	-4.163270E-3	-11.606949E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.546233E-3	-4.163509E-3	-11.620787E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.536205E-3	-4.149210E-3	-11.556723E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.529754E-3	-4.126484E-3	-11.441085E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.528135E-3	-4.104389E-3	-11.319077E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.530905E-3	-4.091890E-3	-11.238808E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.535726E-3	-4.094062E-3	-11.234323E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.538928E-3	-4.109504E-3	-11.311595E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.537412E-3	-4.131173E-3	-11.444573E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.530553E-3	-4.149937E-3	-11.585662E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.520428E-3	-4.158264E-3	-11.685326E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510267E-3	-4.152413E-3	-11.711038E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.502531E-3	-4.133099E-3	-11.658848E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497931E-3	-4.104946E-3	-11.553973E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.496037E-3	-4.075514E-3	-11.440407E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.496795E-3	-4.054102E-3	-11.364968E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.500615E-3	-4.048627E-3	-11.360885E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.506794E-3	-4.061178E-3	-11.434124E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.513028E-3	-4.086333E-3	-11.559110E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.516978E-3	-4.113965E-3	-11.688772E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.518273E-3	-4.134339E-3	-11.774332E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.518799E-3	-4.142168E-3	-11.784708E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.520592E-3	-4.137363E-3	-11.717574E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.523993E-3	-4.123786E-3	-11.598979E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.528326E-3	-4.108338E-3	-11.473333E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.532991E-3	-4.099260E-3	-11.388223E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.537027E-3	-4.102392E-3	-11.377353E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.538755E-3	-4.117964E-3	-11.446078E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.536772E-3	-4.140627E-3	-11.567731E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.530953E-3	-4.162001E-3	-11.694635E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.522362E-3	-4.173729E-3	-11.777635E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.512785E-3	-4.170511E-3	-11.785066E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.504630E-3	-4.152688E-3	-11.714797E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.500319E-3	-4.126395E-3	-11.594326E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.500779E-3	-4.100540E-3	-11.469081E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.504820E-3	-4.083228E-3	-11.386023E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510026E-3	-4.079234E-3	-11.377686E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.513695E-3	-4.088079E-3	-11.448885E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.513685E-3	-4.103960E-3	-11.572913E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.509509E-3	-4.118422E-3	-11.702184E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.502468E-3	-4.123741E-3	-11.787720E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.495170E-3	-4.116012E-3	-11.798129E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.491289E-3	-4.097587E-3	-11.731302E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.494194E-3	-4.076391E-3	-11.614326E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.504728E-3	-4.062109E-3	-11.492381E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.520336E-3	-4.062033E-3	-11.412488E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.536372E-3	-4.078522E-3	-11.406959E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.548541E-3	-4.108614E-3	-11.480072E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.554109E-3	-4.144752E-3	-11.604398E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.551555E-3	-4.176226E-3	-11.731312E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.541084E-3	-4.192858E-3	-11.811181E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.526120E-3	-4.190220E-3	-11.813596E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.512425E-3	-4.171773E-3	-11.738861E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.504443E-3	-4.145952E-3	-11.616038E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.502944E-3	-4.121942E-3	-11.490490E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.505852E-3	-4.107231E-3	-11.408307E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510402E-3	-4.106245E-3	-11.401252E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.514154E-3	-4.118637E-3	-11.473699E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.514716E-3	-4.138203E-3	-11.598307E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510542E-3	-4.155215E-3	-11.726533E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.502463E-3	-4.161203E-3	-11.809037E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.493448E-3	-4.152486E-3	-11.815281E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.486975E-3	-4.131231E-3	-11.744726E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.485652E-3	-4.104521E-3	-11.625713E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.491015E-3	-4.082574E-3	-11.503677E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.503824E-3	-4.076222E-3	-11.425017E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.523355E-3	-4.092722E-3	-11.420578E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.547008E-3	-4.132300E-3	-11.492017E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.571265E-3	-4.188080E-3	-11.608635E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.592432E-3	-4.248239E-3	-11.718792E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.607199E-3	-4.299608E-3	-11.769544E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.613757E-3	-4.332340E-3	-11.726072E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.612308E-3	-4.343189E-3	-11.585634E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.603756E-3	-4.334955E-3	-11.380295E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.588009E-3	-4.313347E-3	-11.166228E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.564581E-3	-4.284792E-3	-11.004796E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.533864E-3	-4.254566E-3	-10.941024E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.496482E-3	-4.223622E-3	-10.985638E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.453290E-3	-4.187892E-3	-11.110841E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.407479E-3	-4.142167E-3	-11.263977E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.365268E-3	-4.084319E-3	-11.390637E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.334102E-3	-4.017213E-3	-11.455684E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.320933E-3	-3.949446E-3	-11.455085E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.330308E-3	-3.893618E-3	-11.414500E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.361520E-3	-3.861148E-3	-11.376122E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.408324E-3	-3.858096E-3	-11.381826E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.462496E-3	-3.884786E-3	-11.457925E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.516918E-3	-3.936350E-3	-11.603194E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.565850E-3	-4.002618E-3	-11.786102E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.604679E-3	-4.069626E-3	-11.955841E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.631067E-3	-4.124087E-3	-12.062606E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.646241E-3	-4.158660E-3	-12.077710E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.654230E-3	-4.174272E-3	-12.004580E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.658992E-3	-4.177887E-3	-11.875932E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.662071E-3	-4.178291E-3	-11.740561E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.662800E-3	-4.183064E-3	-11.646966E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.659666E-3	-4.196418E-3	-11.627318E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.651118E-3	-4.217373E-3	-11.684538E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.636128E-3	-4.239795E-3	-11.789724E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.614991E-3	-4.255058E-3	-11.893963E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.590125E-3	-4.256146E-3	-11.948763E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.565692E-3	-4.240871E-3	-11.925466E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.546021E-3	-4.212821E-3	-11.826151E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.534190E-3	-4.180270E-3	-11.681919E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.531027E-3	-4.153307E-3	-11.540385E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.534715E-3	-4.140191E-3	-11.448778E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.541584E-3	-4.144490E-3	-11.437456E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.547237E-3	-4.163437E-3	-11.507300E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.547528E-3	-4.188239E-3	-11.627608E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.540189E-3	-4.207495E-3	-11.748180E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.526233E-3	-4.212154E-3	-11.819853E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.509745E-3	-4.199272E-3	-11.813911E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.496269E-3	-4.173196E-3	-11.732645E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.490304E-3	-4.143454E-3	-11.606892E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.493112E-3	-4.120554E-3	-11.483221E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.502457E-3	-4.112267E-3	-11.407654E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.514193E-3	-4.121465E-3	-11.409728E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.524108E-3	-4.145240E-3	-11.489883E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.529135E-3	-4.175675E-3	-11.617416E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.528429E-3	-4.202866E-3	-11.742655E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.523737E-3	-4.218782E-3	-11.817180E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.518338E-3	-4.219948E-3	-11.812728E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.515436E-3	-4.208359E-3	-11.731646E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.516840E-3	-4.190418E-3	-11.604927E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.522219E-3	-4.174274E-3	-11.479647E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.529285E-3	-4.166804E-3	-11.402174E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.534745E-3	-4.171043E-3	-11.401793E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.535744E-3	-4.185040E-3	-11.478432E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.531244E-3	-4.202894E-3	-11.601368E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.522213E-3	-4.216921E-3	-11.721797E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510911E-3	-4.220261E-3	-11.792542E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.500578E-3	-4.210100E-3	-11.786092E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.494796E-3	-4.189512E-3	-11.704760E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.495454E-3	-4.165679E-3	-11.578850E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.501442E-3	-4.146573E-3	-11.454474E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510018E-3	-4.139025E-3	-11.377606E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.518570E-3	-4.146971E-3	-11.378052E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.524888E-3	-4.169149E-3	-11.456458E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.527319E-3	-4.198855E-3	-11.582193E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.525561E-3	-4.226706E-3	-11.705905E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.521000E-3	-4.244426E-3	-11.779835E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.515989E-3	-4.247756E-3	-11.776168E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.512785E-3	-4.237779E-3	-11.697237E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.512695E-3	-4.220318E-3	-11.573800E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
