CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Column1
0.023280561,-0.002824131,-0.011316247,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023312059,-0.002832687,-0.011522092,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023357071,-0.002853518,-0.011664586,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023415514,-0.002884251,-0.0117178,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023483373,-0.002923304,-0.011688378,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023553416,-0.002969752,-0.01161082,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023617574,-0.003023403,-0.011533763,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02366895,-0.003083815,-0.011502696,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023702976,-0.00314855,-0.0115428,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023717993,-0.003212134,-0.011647639,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023715328,-0.003266851,-0.011781228,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023698685,-0.003304848,-0.011893374,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023673196,-0.003320839,-0.011940078,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023644851,-0.003314927,-0.011900797,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023619261,-0.003293206,-0.011786337,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023599532,-0.003265036,-0.011634215,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023585385,-0.00323957,-0.011494762,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023574328,-0.003223441,-0.011413776,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023563408,-0.003219124,-0.011415441,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023550323,-0.003223933,-0.011491417,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023533996,-0.003230795,-0.011603556,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023515318,-0.003231466,-0.011700114,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023497627,-0.003220807,-0.011736983,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023485228,-0.003198983,-0.011694548,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02348066,-0.003170479,-0.011584104,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023483568,-0.003142139,-0.011442585,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02349185,-0.003121753,-0.01131933,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02350321,-0.003116365,-0.011259368,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023515337,-0.003129193,-0.011286004,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023525354,-0.00315687,-0.011389139,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023530552,-0.00319028,-0.01152819,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023529988,-0.003218601,-0.011649219,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023524851,-0.003233393,-0.011706473,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023517552,-0.003231253,-0.011679468,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023510719,-0.003214856,-0.011579905,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023506072,-0.003191526,-0.011445807,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023503448,-0.003169888,-0.011326846,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023501442,-0.003157072,-0.011267407,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023498925,-0.003156926,-0.01129057,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023495314,-0.003168343,-0.011387566,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023490598,-0.003185576,-0.01152024,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023485929,-0.003201268,-0.011636823,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023483044,-0.003209306,-0.011692568,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023482967,-0.003206604,-0.011666951,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023485756,-0.003194408,-0.011570969,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023490852,-0.003178189,-0.011441627,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023496987,-0.003165353,-0.01132769,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023502043,-0.003161849,-0.011272519,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023503909,-0.003169741,-0.011297616,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023501558,-0.003186482,-0.011392481,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023495329,-0.00320577,-0.011517948,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023486815,-0.003219985,-0.011622844,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023478071,-0.003222806,-0.0116647,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023470834,-0.003211561,-0.011625682,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023466913,-0.003189339,-0.011518965,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023467334,-0.003163666,-0.011383019,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023470375,-0.003141986,-0.011267009,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023472772,-0.003129395,-0.011214073,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023473566,-0.003129512,-0.011245578,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023475086,-0.003144067,-0.011350766,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023479502,-0.003169873,-0.011489723,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023486593,-0.003198497,-0.011609879,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02349511,-0.003220666,-0.011666751,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023503871,-0.003230553,-0.011640305,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023511902,-0.003227752,-0.011541911,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023518714,-0.003217277,-0.011409402,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023524097,-0.003207289,-0.011292918,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023527673,-0.0032055,-0.011237189,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023528823,-0.003215835,-0.011264627,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023526874,-0.003236634,-0.011364947,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023521418,-0.003261258,-0.011498326,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023513039,-0.003281162,-0.011612155,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023503705,-0.003289778,-0.011662445,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023496145,-0.003285245,-0.011630494,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023492407,-0.00327072,-0.011528982,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023492364,-0.003252228,-0.011395693,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023493937,-0.00323642,-0.01127947,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023494776,-0.003228987,-0.01122384,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023493201,-0.00323247,-0.011250735,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023488249,-0.003244521,-0.011350309,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023480026,-0.003258754,-0.011483983,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023470564,-0.003268183,-0.011599941,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023463574,-0.003268615,-0.011653696,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023461941,-0.003259357,-0.01162543,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023465604,-0.003242372,-0.011526998,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023472793,-0.003222604,-0.011396067,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023482729,-0.003208491,-0.011282197,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023495748,-0.003209198,-0.011230132,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023510911,-0.003228981,-0.011262297,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023525064,-0.00326395,-0.01136743,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023534647,-0.003303987,-0.011504438,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023537853,-0.003337424,-0.01162004,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023535444,-0.003355651,-0.011670343,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023529921,-0.003355882,-0.01163742,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023524014,-0.00334151,-0.011535295,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023519649,-0.003320562,-0.011403557,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023517357,-0.003302691,-0.011292392,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023516298,-0.003295726,-0.011245166,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023515106,-0.003303095,-0.0112822,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023512813,-0.003322872,-0.011391032,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023508732,-0.003348106,-0.011530276,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023502202,-0.003368879,-0.011646637,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023493676,-0.003376843,-0.011696395,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023485453,-0.003369485,-0.011662206,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023480487,-0.003350884,-0.011558961,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023480484,-0.003329241,-0.011426794,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02348495,-0.003313392,-0.011315726,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023491794,-0.00330991,-0.011268267,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023498289,-0.003320676,-0.011303326,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023501906,-0.003341809,-0.011407288,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023501523,-0.003365519,-0.011539082,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023497849,-0.003383275,-0.01164686,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023492782,-0.003388809,-0.01168821,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023488701,-0.003380618,-0.011646517,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023487631,-0.003362588,-0.01153679,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02349038,-0.003342323,-0.011398978,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023496098,-0.003328231,-0.011283202,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023502487,-0.003326381,-0.011232316,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023506613,-0.003338017,-0.011265457,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02350609,-0.003358908,-0.011368952,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023500205,-0.003381112,-0.011501265,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023490064,-0.003395848,-0.011610037,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023477924,-0.003396463,-0.011652687,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023466742,-0.003381367,-0.011612645,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023459064,-0.003354625,-0.011504804,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023455196,-0.003323312,-0.011368446,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023453329,-0.003294879,-0.011252808,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023451503,-0.00327565,-0.01120039,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023448846,-0.003268979,-0.011230636,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023445235,-0.003273334,-0.011330184,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023440501,-0.00328213,-0.011457336,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023434713,-0.003286522,-0.011559729,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023428924,-0.003279583,-0.011595602,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023425083,-0.003259381,-0.01154963,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02342533,-0.003229887,-0.011437956,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023430828,-0.003199209,-0.011301077,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023440888,-0.003176233,-0.011188945,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023453409,-0.003167582,-0.011143939,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023465721,-0.00317513,-0.011184754,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023475032,-0.003194642,-0.01129681,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023479232,-0.003217166,-0.011437036,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023478011,-0.003232803,-0.011552147,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023473035,-0.00323455,-0.011600089,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02346696,-0.003220662,-0.011565355,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023461831,-0.003194611,-0.011463533,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023457968,-0.003163111,-0.011334368,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023454319,-0.003133908,-0.011227375,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023449777,-0.003113814,-0.011184865,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023444354,-0.003106808,-0.0112256,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023439259,-0.003112548,-0.011335469,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023435662,-0.00312581,-0.011472456,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023434017,-0.003138242,-0.011584117,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023434932,-0.003142632,-0.011628326,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023439706,-0.003136677,-0.011589167,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023449623,-0.003123854,-0.011482444,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023464584,-0.003111252,-0.011348799,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023482195,-0.003105947,-0.011238711,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023498895,-0.003112559,-0.011195013,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023511868,-0.003132016,-0.01123619,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023519412,-0.003160423,-0.011346953,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023520482,-0.00318939,-0.011483753,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023515235,-0.003209234,-0.011593453,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023505816,-0.003213406,-0.011634868,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023495673,-0.003201172,-0.01159388,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023487704,-0.003177272,-0.011487428,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023482887,-0.003149588,-0.011356013,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023480338,-0.003126459,-0.01124894,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023478617,-0.003114527,-0.011207397,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023476958,-0.003116905,-0.011248727,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023475112,-0.003131561,-0.011357871,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02347249,-0.00315117,-0.011492495,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023468357,-0.003165779,-0.011600057,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023462962,-0.003167416,-0.011638673,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023457829,-0.003153662,-0.011593506,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02345494,-0.003128424,-0.011482082,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023455812,-0.00310026,-0.011346585,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023460546,-0.003078888,-0.011237705,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023467778,-0.00307158,-0.011196787,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023475862,-0.00308099,-0.011240349,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023483326,-0.003103991,-0.011351919,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023488646,-0.003132214,-0.011487809,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023490927,-0.003155401,-0.011595334,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023490635,-0.003165688,-0.011633736,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023489307,-0.003160561,-0.011589304,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023488788,-0.003143658,-0.011479565,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023490064,-0.003122781,-0.011345642,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023492423,-0.003106326,-0.011237379,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023494215,-0.003100504,-0.011196095,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02349416,-0.003107486,-0.01123839,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023491752,-0.003124423,-0.011347862,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023487086,-0.003144263,-0.01148117,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023480647,-0.003158272,-0.011586037,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023473357,-0.00315952,-0.011622007,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023466517,-0.003145813,-0.011575483,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023461569,-0.003120726,-0.011464188,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023459976,-0.003092688,-0.011329982,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02346247,-0.00307185,-0.011223416,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023468397,-0.003066016,-0.011185748,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023476177,-0.003077753,-0.011232943,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023483612,-0.003102993,-0.011347617,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023488434,-0.003132363,-0.011485347,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023490026,-0.003155736,-0.011592963,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023490042,-0.003166634,-0.011629466,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023491045,-0.003164102,-0.011581757,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023495052,-0.003152546,-0.011469179,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023502549,-0.003139665,-0.011334797,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023511796,-0.003132957,-0.011229081,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023519575,-0.003136917,-0.011192426,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023522749,-0.003151467,-0.011239524,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023519177,-0.003171457,-0.011351887,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02350845,-0.003188468,-0.011484852,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023492205,-0.003194149,-0.011586025,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023473622,-0.003183435,-0.01161616,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023456908,-0.003157184,-0.011564232,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02344631,-0.003122524,-0.011450735,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023444512,-0.003090206,-0.011318716,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023451665,-0.003070769,-0.011218132,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023465125,-0.003070584,-0.011188463,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023480065,-0.003088975,-0.011242935,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02349155,-0.003118639,-0.011361434,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023496886,-0.003149102,-0.011498054,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023496366,-0.003170676,-0.011600001,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023492395,-0.003177428,-0.011628495,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023488092,-0.003168897,-0.011573176,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023485997,-0.003150016,-0.011455056,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023487256,-0.003129185,-0.011317891,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023491439,-0.0031153,-0.011212406,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02349683,-0.003114517,-0.011178755,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023501009,-0.003127677,-0.01123103,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023501781,-0.003149841,-0.011349753,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023498075,-0.003172289,-0.011488788,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023490277,-0.003185746,-0.011594575,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023479842,-0.003183565,-0.011627669,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023468797,-0.003164291,-0.011577484,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023459815,-0.003133054,-0.01146518,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023455566,-0.003100042,-0.011334327,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023457201,-0.003076317,-0.011234868,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02346389,-0.00306979,-0.011206102,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023473071,-0.003082123,-0.011261408,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023480756,-0.003107303,-0.011380651,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023483099,-0.003133984,-0.011517347,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023479017,-0.003151077,-0.011618246,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023471259,-0.003152817,-0.011644752,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023464529,-0.003140282,-0.01158722,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023462531,-0.003119719,-0.011467615,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023466304,-0.003099667,-0.011330282,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023474534,-0.003088407,-0.011226006,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023484703,-0.003091596,-0.011194506,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023493739,-0.003109678,-0.0112486,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023498544,-0.003136847,-0.011367431,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023497094,-0.003163181,-0.011504692,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023489846,-0.003179139,-0.011607634,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023480387,-0.003180161,-0.011637846,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023473545,-0.003168052,-0.011585623,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023471787,-0.003148317,-0.011472136,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023473789,-0.003127106,-0.011340031,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023476564,-0.003110384,-0.011238416,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.02347804,-0.003103357,-0.011206203,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023477419,-0.003108142,-0.011256425,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023474531,-0.003121928,-0.011369155,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023470017,-0.003138206,-0.011499523,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023465562,-0.00314985,-0.011596424,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023462997,-0.003151648,-0.011622347,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023463303,-0.003142057,-0.011567399,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023466527,-0.003124125,-0.011452497,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023471877,-0.003104457,-0.011320655,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023477998,-0.003090785,-0.011221448,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.0234836,-0.003089252,-0.011193737,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.0234876,-0.003101583,-0.011249951,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023489069,-0.003123784,-0.011369153,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023487369,-0.00314746,-0.011505028,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023482628,-0.003163253,-0.011605098,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
0.023476561,-0.003165261,-0.011631793,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
